"","name","alcohol_impaired_driving_deaths","high_school_graduation","unemployment","median_household_income","children_in_single_parent_households","social_associations","drug_overdose_deaths","disconnected_youth","homicides","suicides","population","population_density","below_18_years_of_age","65_and_older","non_hispanic_black","american_indian_or_alaska_native","hispanic","female"
"2409","Meade County","0.5294117647","0.8778225806","0.0207571892","71106","0.1265124828","6.9598647798","13.778374841","","","20.567239999",30698,8.84430596301869,"0.2077659782","0.1716072708","0.0186331357","0.0334223728","0.0482441853","0.4775229657"
"2410","Mellette County","1","","0.0306666667","44702","0.5611015491","0","","","","",1892,1.44724528448263,"0.3144820296","0.156448203","0.0068710359","0.5502114165","0.039640592","0.4857293869"
"2411","Miner County","0","","0.0187449063","64099","0.2439516129","12.964563526","","","","",2304,4.04089841015075,"0.2326388889","0.2352430556","0.0078125","0.0052083333","0.0373263889","0.4822048611"
"2412","Minnehaha County","0.3552631579","0.883925942","0.0185859902","75623","0.2163432566","13.62145379","16.624878282","0.03974809","3.5727976122","18.791642143",203971,252.802070598624,"0.2514131911","0.1390687892","0.0676125528","0.02999446","0.0606115575","0.4896431355"
"2413","Moody County","0.2","","0.0221668742","70603","0.2173389524","15.835312747","","","","",6349,12.2242113158167,"0.258308395","0.2001890061","0.0108678532","0.1381319893","0.0491415971","0.487478343"
"2414","Oglala Lakota County","0.5757575758","0.175","0.0492323981","40683","0.5244144502","0","","0.1466127401","28.201925789","47.323021263",13519,6.45729472713892,"0.3626007841","0.0787040462","0.0034026185","0.895258525","0.0536282269","0.5072120719"
"2415","Pennington County","0.3066666667","0.7491652824","0.0202814639","67573","0.2640593777","12.700570631","9.9558720612","0.0510560147","6.7822550614","29.442109875",114461,41.2209883656162,"0.2183538498","0.2006884441","0.012851539","0.0999204969","0.0589807882","0.4887428906"
"2416","Perkins County","0.5","","0.0209643606","57148","0.2104454685","24.831500532","","","","",2804,0.976846933497615,"0.2154065621","0.267831669","0.0049928673","0.0256776034","0.022467903","0.4967902996"
"2417","Potter County","0.6666666667","","0.0229665072","72374","0.0375426621","16.161616162","","","","",2438,2.83113822491432,"0.2214930271","0.2739950779","0.0049220673","0.0365053322","0.0258408532","0.5069729286"
"2418","Roberts County","0.4166666667","","0.0330810811","57788","0.3939186881","14.759421431","","","","26.21879525",10163,9.23023490471752,"0.2907606022","0.2058447309","0.0062973531","0.3838433533","0.0431959067","0.4855849651"
"2419","Sanborn County","0.1666666667","","0.020661157","63266","0.1459627329","0","","","","",2415,4.24248624973561,"0.249689441","0.2194616977","0.0037267081","0.0103519669","0.0463768116","0.484057971"
"2420","Spink County","1","","0.0239737274","61513","0.1908657123","15.951507417","","","","",6235,4.14699399893842,"0.2221331195","0.2410585405","0.0072173216","0.0208500401","0.033680834","0.4965517241"
"2421","Stanley County","0","","0.0186625194","81788","0.1","0","","","","",2999,2.07624918314616,"0.2310770257","0.225741914","0.0100033344","0.0723574525","0.027675892","0.4871623875"
"2422","Sully County","0.3333333333","","0.0159509202","76192","0.0844444444","27.100271003","","","","",1471,1.46117067236549,"0.201903467","0.2739632903","0.0081577158","0.0346702923","0.0285520054","0.4677090415"
"2423","Todd County","0","0.425","0.0374544249","41862","0.5523887079","0","","0.1786237189","22.779691905","51.168083446",9220,6.63981424348787,"0.414208243","0.0737527115","0.0041214751","0.8445770065","0.042516269","0.5090021692"
"2424","Tripp County","0.8333333333","","0.0168666883","55946","0.2634870993","12.569581612","","","","",5565,3.45161515088493,"0.2310871518","0.2346810422","0.0041329739","0.1622641509","0.0260557053","0.488589398"
"2425","Turner County","0.2142857143","","0.0186935518","74511","0.1494893222","22.967386311","","","","",8856,14.3518336776557,"0.2472899729","0.2140921409","0.0059846432","0.0114046974","0.0267615176","0.5009033424"
"2426","Union County","0.25","0.9543378995","0.02207404","85677","0.1681569796","12.446657183","","","","15.697792075",17063,37.0325550067618,"0.2351872473","0.193576745","0.0126589697","0.009787259","0.0484674442","0.4935239993"
"2427","Walworth County","0.5","","0.03507109","57100","0.1846921797","15.243902439","","","","",5265,7.44216636593441,"0.2336182336","0.2440645774","0.0037986705","0.1481481481","0.020702754","0.4877492877"
"2428","Yankton County","0.6315789474","0.9665322581","0.0181787147","62951","0.17625459","17.598832468","","","","12.394760258",23373,44.8455269848587,"0.2130663586","0.2149488726","0.0166431352","0.0308047747","0.0558764386","0.4827792752"
"2429","Ziebach County","","0.597815534","0.0368421053","40004","0.5357142857","0","","","","",2395,1.22116138072645,"0.260960334","0.1002087683","0.006263048","0.6872651357","0.0492693111","0.4935281837"
"2430","Anderson County","0.1964285714","0.9331441048","0.0332482993","64615","0.2680721051","14.953078272","78.841249052","","2.6093309675","19.476278794",78913,234.020052494698,"0.2095472229","0.2025268333","0.0383080101","0.0053856779","0.0382953379","0.5068873316"
"2431","Bedford County","0.3939393939","0.91","0.0339636668","70185","0.3006831903","7.4336352433","35.758984445","","3.791933682","21.466789212",51950,109.682657885799,"0.2467372474","0.1522040423","0.0772666025","0.0135899904","0.1413666987","0.5004427334"
"2432","Benton County","0.25","0.975","0.0411547002","50635","0.2303984576","10.710685484","37.373087225","","","26.699897174",16002,40.5826740276844,"0.2042869641","0.2421572303","0.0236845394","0.0080614923","0.0286214223","0.5059992501"
"2433","Bledsoe County","0.4347826087","0.925","0.0529695024","46207","0.2154166667","4.5949849022","24.164671251","","","21.160963192",14798,36.3984898209725,"0.1458305176","0.2117177997","0.0546695499","0.007433437","0.0356804974","0.4316799568"
"2434","Blount County","0.22","0.9501760563","0.0311555949","69713","0.1923148389","10.46473602","50.808496364","0.0974082702","3.034753345","18.323935456",139958,250.452803350153,"0.1964017777","0.2129638892","0.0287014676","0.0048800354","0.0428557139","0.5080381257"
"2435","Bradley County","0.2419354839","0.942925801","0.0360654433","62666","0.2517393518","12.9808827","32.992915688","0.1075794621","4.8114769764","15.614481287",110616,336.462424626616,"0.2143903233","0.1769273884","0.0491158603","0.0071779851","0.0741303247","0.5116529254"
"2436","Campbell County","0.25","0.9","0.0413046384","44268","0.2225930046","9.3486280257","46.118886103","","5.0368046511","28.020260673",39584,82.4341083572359,"0.2049312854","0.2063207357","0.0048504446","0.0033852061","0.0183912692","0.5042188763"
"2437","Cannon County","0.5714285714","0.875","0.0303074457","63155","0.1868344627","6.8714354429","63.523753346","","","32.958726375",14788,55.670302963703,"0.2149715986","0.1823776035","0.0201514742","0.0059507709","0.030700568","0.4959426562"
"2438","Carroll County","0.1666666667","0.9147157191","0.0387311902","52680","0.2162643771","13.365222285","11.907880635","","7.1479628306","19.098190642",28458,47.6158954295256,"0.2178297842","0.2011033804","0.0976878206","0.0062899712","0.0326445991","0.5062196922"
"2439","Carter County","0.3846153846","0.9043865546","0.0363674148","48912","0.2437413759","14.251612214","32.555358908","","3.5463687717","22.347369477",56410,165.299973763748,"0.1758730722","0.23081014","0.0169828045","0.0046977486","0.0308455948","0.504715476"
"2440","Cheatham County","0.2765957447","0.88","0.0265846862","78437","0.2033303126","7.2249114948","80.297831959","","4.2301035318","18.889566853",41830,138.281867942725,"0.210064547","0.1652402582","0.027205355","0.006072197","0.0422185035","0.4972985895"
"2441","Chester County","0.4090909091","0.925","0.0297423888","57732","0.2829581994","11.99725777","","","","17.053893319",17609,61.6267637909995,"0.2125617582","0.1733204611","0.0912601511","0.0065307513","0.0320858652","0.5137713669"
"2442","Claiborne County","0.1111111111","0.94","0.0382453949","41087","0.2189407689","6.1982830756","34.286070505","","4.9309664694","15.983851748",32431,74.6219395643377,"0.1900033918","0.204649872","0.0119946964","0.0040393451","0.0164348925","0.5069223891"
"2443","Clay County","0.375","0.975","0.0463195691","43441","0.3591411841","3.9708802118","","","","28.626464193",7620,32.2158761769992,"0.1998687664","0.2526246719","0.0150918635","0.0064304462","0.031496063","0.5066929134"
"2444","Cocke County","0.4565217391","0.93","0.0512418122","45361","0.3412418655","9.610632105","44.179774867","","7.1897043434","24.578088503",36879,84.55867285173,"0.2027169934","0.2198270018","0.020336777","0.006019686","0.030369587","0.5102632935"
"2445","Coffee County","0.1694915254","0.9123124043","0.0336796847","56519","0.2486749749","11.010977097","32.335550628","","4.0725214253","24.21798489",59728,139.237949271142,"0.2380960354","0.1770191535","0.0385246451","0.0060775516","0.0584315564","0.5085721939"
"2446","Crockett County","0.1","0.94","0.0317019722","53598","0.3306010929","19.314686315","","","","17.739081495",13888,52.3032965271491,"0.2348070276","0.1885800691","0.1324164747","0.0088565668","0.1198156682","0.5164170507"
"2447","Cumberland County","0.2258064516","0.89","0.0425805898","53388","0.1739381682","9.6075323053","38.466956343","0.1003134796","3.8076290608","24.144610394",63522,93.2355948359373,"0.1681464689","0.3230376877","0.0073675262","0.0049746545","0.0346651554","0.508642675"
"2448","Davidson County","0.2455445545","0.7735073789","0.0281226236","72561","0.3299640393","13.296342227","61.894408617","0.0596525038","13.018137365","13.094193991",708144,1406.50741551475,"0.1987604216","0.1344910075","0.2626542059","0.0053703766","0.1094664362","0.5169428817"
"2449","Decatur County","0.1818181818","0.975","0.0447523853","52294","0.0922413793","7.0230884031","37.512624441","","","18.54932896",11564,34.6353366278507,"0.2026980284","0.2325319958","0.0253372535","0.0055344172","0.0390003459","0.4982704946"
"2450","DeKalb County","0.2083333333","0.825","0.0376175549","55392","0.2271147161","7.3249340756","64.719682874","","","16.921108237",21003,68.9946531607032,"0.2160167595","0.1864495548","0.0155692044","0.0060943675","0.0871304099","0.4971670714"
"2451","Dickson County","0.171875","0.94","0.0295508274","70192","0.1954376315","7.2343196122","61.729904166","","6.4244643603","23.514796872",55761,113.821339084157,"0.2226466527","0.1703341045","0.0378042001","0.0064202579","0.0461074945","0.5041695809"
"2452","Dyer County","0.2045454545","0.9408268734","0.035712124","53715","0.3358646876","13.109381401","19.915449863","","6.1337698533","24.256464493",36410,71.0646130362015,"0.2371601208","0.1801153529","0.1480087888","0.0049436968","0.0399066191","0.5119198023"
"2453","Fayette County","0.25","0.91","0.0350575611","84328","0.2676093218","9.8057527083","25.48075009","0.0966628308","9.8285963009","12.311726792",43630,61.906255980409,"0.177469631","0.2331194132","0.2710061884","0.0045610818","0.0354343342","0.5036901215"
"2454","Fentress County","0.1111111111","0.975","0.0377578824","41147","0.2701285077","6.8965517241","42.735042735","","","25.312081094",19332,38.7720362500796,"0.2033933375","0.2309124767","0.0053279537","0.0052244982","0.0218290917","0.5067763294"
"2455","Franklin County","0.2903225806","0.93","0.0352726324","61417","0.2712144459","10.644452158","23.45435782","","5.431111443","26.651513115",43942,79.2465383169386,"0.1956215011","0.2101861545","0.0480633562","0.0056893177","0.0396886805","0.5071457831"
"2456","Gibson County","0.3260869565","0.9570873016","0.0353797644","55608","0.2867339404","16.818028927","28.219548084","","9.2541983695","21.272790983",50837,84.3424496687636,"0.2421071267","0.1756791313","0.1736923894","0.0036194111","0.0335188937","0.513366249"
"2457","Giles County","0.275","0.9","0.0327714727","54684","0.2851600388","9.8225394539","26.804860615","","","18.813080324",30554,50.0121669491325,"0.2094652091","0.209563396","0.0945539046","0.0057275643","0.0367545984","0.5149571251"
"2458","Grainger County","0.0689655172","0.95","0.0383547558","51951","0.2117009751","6.733156588","52.372324765","","","20.345532312",24277,86.5223309972963,"0.1919924208","0.2168719364","0.0084853977","0.0053960539","0.0373192734","0.4948716893"
"2459","Greene County","0.1851851852","0.927197724","0.0397902851","50410","0.2444694413","9.9120658161","35.840409823","0.093625498","2.4775421131","21.840228704",71405,114.767894173536,"0.1870317205","0.2235417688","0.0224213991","0.0039493033","0.034745466","0.5034801484"
"2460","Grundy County","0.1818181818","0.875","0.0452608078","44219","0.1782999309","7.3410659228","54.275423102","","13.819349215","19.407084983",13783,38.2389448015896,"0.2117100776","0.2057607197","0.0101574403","0.0071827614","0.0183559457","0.5022128709"
"2461","Hamblen County","0.1794871795","0.91","0.0364050057","56734","0.3370598474","12.25414159","40.614460804","","2.8853943557","18.653740271",65168,404.296974487722,"0.2316627793","0.1797661429","0.0362447827","0.0091609379","0.1264884606","0.5063681562"
"2462","Hamilton County","0.2972972973","0.85","0.0342736649","75127","0.2833879221","13.382637788","36.53253064","0.0531193116","9.503851809","14.6370853",374682,691.086476333322,"0.2069141298","0.1870359398","0.1806465216","0.0061839106","0.0676280152","0.5144469177"
"2463","Hancock County","0.6666666667","","0.0417398946","38024","0.1978798587","0","","","","",6845,30.7884260030386,"0.2112490869","0.2281957633","0.0058436815","0.0033601169","0.0099342586","0.5031409788"
"2464","Hardeman County","0.2647058824","0.92","0.0420958352","44454","0.4160313208","12.978840557","18.589335033","","13.550058999","18.755545237",25529,38.2303731473586,"0.1930745427","0.1880998081","0.4110227584","0.0039171139","0.0219358377","0.4483136825"
"2465","Hardin County","0.3111111111","0.93","0.0401430843","42573","0.1870691261","12.271307452","44.798853149","","5.519251148","29.305790062",27077,46.8876381010979,"0.1999852273","0.2392436385","0.0323891125","0.0057613473","0.0277357167","0.5118366141"
"2466","Hawkins County","0.2258064516","0.94","0.0389016018","52819","0.2582462517","7.8550481776","34.533418399","","3.7795561289","15.588675819",58043,119.171210783374,"0.191358131","0.2200437607","0.0142136003","0.0040487225","0.0205881846","0.5050910532"
"2467","Haywood County","0.1621621622","0.92","0.0451416468","46351","0.4382653061","21.476206624","","","10.587698723","13.514195122",17550,32.9202029595193,"0.2164102564","0.2111111111","0.4983475783","0.0046723647","0.0451851852","0.5288319088"
"2468","Henderson County","0.1951219512","0.94","0.0364552207","53822","0.2481568627","7.5126104533","17.826159295","0.1767241379","5.624268206","12.297342436",27929,53.7087006565894,"0.2244620287","0.1914139425","0.0759425687","0.005084321","0.0302194851","0.506713452"
"2469","Henry County","0.325","0.995","0.0398347595","51194","0.2742157613","14.268432644","38.286423841","0.1386061081","6.6399592749","29.45638192",32379,57.6238931401479,"0.2000988295","0.2398159301","0.071651379","0.0047870533","0.0303900676","0.5097748541"
"2470","Hickman County","0.1929824561","0.93","0.0289558849","56917","0.2917555771","4.3466234639","77.762547448","","5.7320715133","26.895575685",25455,41.5603103512661,"0.2067570222","0.1805146337","0.0456098998","0.0075427225","0.0323708505","0.4757415046"
"2471","Houston County","0.2666666667","0.875","0.0435190983","60581","0.1173840134","12.02356619","60.45949214","","","",8219,41.0347490721011,"0.2059861297","0.2090278623","0.0316340187","0.0054751186","0.0315123494","0.5059009612"
"2472","Humphreys County","0.3571428571","0.925","0.0347544022","58917","0.214459591","11.451772422","37.245268964","","","19.201544",19106,35.9972638237515,"0.215796085","0.20522349","0.0276352978","0.007589239","0.0288391081","0.4946613629"
"2473","Jackson County","0.3571428571","0.875","0.0387353434","43306","0.2520364159","3.4042553191","45.197740113","","","18.005288688",11989,38.82325770961,"0.1798315122","0.2327967303","0.0082575694","0.008424389","0.0281925098","0.4921177746"
"2474","Jefferson County","0.3076923077","0.96","0.0364029122","60785","0.2340893865","9.3484826694","38.083493526","","2.8946073465","16.169693789",56727,206.166214062434,"0.1894159748","0.2088776068","0.0189856682","0.0049535495","0.0408447477","0.5052620445"
"2475","Johnson County","0.3","0.925","0.0339411686","45495","0.2213896458","12.658227848","44.603861951","","","34.025490257",18086,60.6017846883744,"0.1642154152","0.2411257326","0.0236094217","0.0041468539","0.0255446201","0.4639500166"
"2476","Knox County","0.2165605096","0.8992373262","0.0286827605","70013","0.246939675","11.691532577","70.989858293","0.0389930173","6.61115743","16.712200359",494574,972.91461387673,"0.205637579","0.1656253665","0.0851338728","0.0037203735","0.0515150412","0.5102937073"
"2477","Lake County","0.25","","0.0497542998","38088","0.4795501022","9.8204264871","","","","",6507,39.2496248664863,"0.1493775934","0.1692023974","0.2658675273","0.0075303519","0.0321192562","0.3955739972"
"2478","Lauderdale County","0.5555555556","0.96","0.046833422","47575","0.3986063963","7.5673092242","15.749685006","","10.497237569","13.452419532",24793,52.5391963083891,"0.2201427822","0.1678296293","0.3432420441","0.0087524705","0.0317024967","0.4829992337"
"2479","Lawrence County","0.2285714286","0.96","0.0347912008","55562","0.1877210483","11.153743196","32.983013748","0.1342995169","6.5321693008","21.692060107",45415,73.5906647215177,"0.2504018496","0.1751844104","0.0174832104","0.0051304635","0.0273037543","0.504150611"
"2480","Lewis County","0.1666666667","0.975","0.0361315837","53189","0.2488279841","8.5556506183","48.015364917","","","23.760261559",12957,45.9318354178775,"0.2191865401","0.2112371691","0.0209925137","0.0064829822","0.0313344138","0.5074477117"
"2481","Lincoln County","0.4242424242","0.9405082418","0.0322133911","61591","0.2488837862","6.4911240934","22.043531182","","","29.840008405",36004,63.1270268636053,"0.2230029997","0.2027274747","0.06802022","0.0079157871","0.0412176425","0.5057215865"
"2482","Loudon County","0.2","0.9127364185","0.0324949739","79683","0.14646608","11.289469042","45.874882295","","3.4809804583","13.794177684",58181,253.764250903727,"0.1862635568","0.2786304807","0.0134236263","0.0063250889","0.0994654612","0.5052164796"
"2483","McMinn County","0.2","0.92","0.04048583","60950","0.1941186923","14.798645924","46.895921906","0.0739260739","8.0275720341","23.272377095",54719,127.218942101626,"0.2106215391","0.2035673167","0.0366417515","0.0055739323","0.0483013213","0.5088360533"
"2484","McNairy County","0.1818181818","0.96","0.0458124553","49706","0.1777539342","10.054137664","31.067961165","0.1084695394","","32.244087948",25988,46.1728391605062,"0.2147144836","0.2079036478","0.05975835","0.0057334154","0.0263967985","0.5061182084"
"2485","Macon County","0.0952380952","0.89","0.0306464074","56817","0.2552610442","3.8912019923","30.61441806","","","23.756821923",26229,85.3965300415502,"0.2464447749","0.1621487666","0.0115902246","0.0090358001","0.0561973388","0.5068816958"
"2486","Madison County","0.3023255814","0.86","0.0343192135","57070","0.3897963853","15.287269046","24.396938184","0.069606638","12.980572895","13.893605103",99245,178.122107104856,"0.2207667893","0.1827799889","0.3758678019","0.0043125598","0.0464204746","0.5190387425"
"2487","Marion County","0.1923076923","0.8812650602","0.0388721376","58686","0.2444332831","6.9259272085","31.138995248","0.1522516083","6.9776366745","13.560980946",29094,58.3918655231628,"0.2031346669","0.2144084691","0.0386677665","0.0058087578","0.0245067712","0.5040901904"
"2488","Marshall County","0.16","0.91","0.0329339399","64013","0.2991367447","6.8602789847","39.281437126","0.1617250674","4.6917118777","18.254559694",35878,95.5569213427973,"0.2305312448","0.1658397904","0.0597301968","0.0055465745","0.0662522995","0.5069959307"
"2489","Maury County","0.1829268293","0.87","0.0303991541","70225","0.2572564442","10.118365788","36.909326089","0.058081852","5.26333202","16.82805334",108159,176.402163027294,"0.2258249429","0.1742804575","0.1110032452","0.0054179495","0.0718386819","0.5127636165"
"2490","Meigs County","0.25","0.975","0.0436799382","54257","0.1137239784","8.4297647329","49.996052943","","","24.491721701",13272,68.014406034773,"0.2032097649","0.2138336347","0.0202682339","0.0092676311","0.0253164557","0.4971368294"
"2491","Monroe County","0.1791044776","0.86","0.0344827586","56047","0.2349772068","11.13538053","41.304657456","0.1418280054","","18.75955272",47740,75.0895802725674,"0.2041055718","0.2199832426","0.0192710515","0.0065354001","0.0480728948","0.5016129032"
"2492","Montgomery County","0.3356643357","0.93","0.0372158542","67478","0.2716704574","6.099166301","43.001240893","0.0756224764","9.0564117667","20.976310461",235201,436.228562004984,"0.2657174077","0.1000761051","0.2104497855","0.0073341525","0.1130777505","0.4994706655"
"2493","Moore County","0.3333333333","0.925","0.0246813127","68086","0.1941823899","6.0204695966","","","","34.090239352",6742,52.1735592151402,"0.1983091071","0.2208543459","0.0229902106","0.0041530703","0.0198754079","0.5043013942"
"2494","Morgan County","0.5","0.98","0.0381134481","59967","0.3057482656","7.9984944011","39.008862814","","","18.995448776",21224,40.6449976783965,"0.1907274783","0.1919053901","0.0356671692","0.0055126272","0.0195533358","0.4550037693"
"2495","Obion County","0.2666666667","0.8786016949","0.0385160681","50159","0.2845200776","14.770563907","11.029492864","","","12.837041224",30394,55.7843923080608,"0.215535961","0.2109955912","0.1040007896","0.0036849378","0.0546489439","0.5128643811"
"2496","Overton County","0.0588235294","0.9","0.0338779192","52108","0.2580984434","7.8812557467","25.130828135","0.1766816143","","22.805636152",23044,53.159540009394,"0.2087745183","0.2040444367","0.0081149106","0.005337615","0.0222617601","0.496788752"
"2497","Perry County","0.3529411765","0.825","0.0538878843","46448","0.105738576","4.7214353163","","","","",8685,20.9395764654188,"0.2226827864","0.2124352332","0.0285549799","0.007253886","0.0271732873","0.4948762234"
"2498","Pickett County","0.2","","0.0380733945","47932","0.1233333333","7.8755660563","","","","",5107,31.3370412251957,"0.1701586058","0.2813785001","0.0039161935","0.0043078128","0.0242803995","0.5002937145"
"2499","Polk County","0.2962962963","0.875","0.0373314407","55146","0.293809939","13.501350135","","","8.4286472864","26.124579408",17863,41.1016578232564,"0.1894978447","0.2135699491","0.0076694844","0.0057661087","0.0228405083","0.501539495"
"2500","Putnam County","0.25","0.92","0.0336329207","54996","0.2441323118","11.085382076","30.532839306","0.0443128812","2.7304350675","19.087803963",82382,205.386942337399,"0.2032361438","0.1665290962","0.0220922046","0.0082785074","0.0724915637","0.4981306596"
"2501","Rhea County","0.2","0.83","0.0425072046","59207","0.3022454884","10.562530179","36.091672849","","","15.061713498",33730,106.918823439618,"0.217491847","0.1932404388","0.0196857397","0.0065223836","0.0580788615","0.4982211681"
"2502","Roane County","0.3272727273","0.9","0.0366238687","63430","0.1883175237","12.038820566","60.168098502","0.1209520094","","24.521261217",55082,152.679650588131,"0.1863766748","0.2360843833","0.0270324244","0.0045386878","0.0262336153","0.504230057"
"2503","Robertson County","0.3333333333","0.87","0.0283367766","77326","0.215846837","9.7168614538","46.749103976","0.0778575373","4.4255798515","20.562510679",75470,158.438674216815,"0.2355903008","0.1546044786","0.0745594276","0.0067311515","0.0836756327","0.5017092885"
"2504","Rutherford County","0.2402234637","0.95","0.0271139471","77320","0.2249378823","6.7010806912","35.458637451","0.0534563984","5.4122125917","14.417729105",360619,582.332497678538,"0.2417093941","0.1143284186","0.1657871604","0.005984155","0.099905995","0.50639872"
"2505","Scott County","0.1428571429","0.9420818505","0.0488406512","44599","0.3674096849","5.4752018981","19.674612183","","","21.185081442",22035,41.3957843840031,"0.2334467892","0.1760381212","0.003539823","0.0039482641","0.0123439982","0.500658044"
"2506","Sequatchie County","0.2","0.825","0.0412270735","56264","0.329787234","4.8792388387","47.212326709","","","13.262281637",16909,63.6033040767839,"0.200011828","0.2172807381","0.0093441363","0.0055591697","0.044828198","0.493701579"
"2507","Sevier County","0.2197802198","0.92","0.0315462004","59530","0.2739766955","9.5461077002","53.533370818","","2.1892696596","24.630864909",98789,166.729022290462,"0.2012673476","0.2103371833","0.0127747016","0.0074198544","0.0741378089","0.5048639019"
"2508","Shelby County","0.1822079314","0.8206654728","0.0451535234","61452","0.4351051377","9.2919712609","45.967364601","0.1071392178","26.195798463","11.080338475",916371,1204.8724342287,"0.2492854968","0.1507118842","0.5398468524","0.0035553286","0.0713695654","0.5250788163"
"2509","Smith County","0.28","0.94","0.0297344407","63960","0.2668301382","6.4445766409","47.843732471","","","16.324757693",20489,65.190328240493,"0.2239250329","0.1706281419","0.0232807848","0.0061008346","0.0347503538","0.4977304895"
"2510","Stewart County","0","0.975","0.0385810934","60242","0.175944334","7.9393720678","65.171739603","","","21.633976629",14035,30.5257303079911,"0.211043819","0.2044887781","0.0193801211","0.0076950481","0.0370502316","0.4954755967"
"2511","Sullivan County","0.2173913043","0.9376541717","0.0351193418","54361","0.24608109","12.997205915","33.167635106","0.1055830389","4.8884173477","18.922825724",160820,388.882824735081,"0.1884529287","0.2238962816","0.0232433777","0.0040044771","0.0252704887","0.5085810223"
"2512","Sumner County","0.2957746479","0.95","0.0273880666","87453","0.1866055971","7.5290316469","35.410222318","0.0471698113","4.6417942589","19.368465475",203858,385.034568843307,"0.2271090661","0.1693727987","0.0834943932","0.0043118249","0.0620480923","0.508535353"
"2513","Tipton County","0.2702702703","0.91","0.0361790828","68778","0.3021955543","8.0322601797","38.478005213","0.1044370661","5.8052995418","18.38797812",61656,135.325983879846,"0.234283768","0.1588653172","0.1816368237","0.0054009342","0.0314811211","0.5058875049"
"2514","Trousdale County","0.0909090909","0.975","0.0298742138","58584","0.3774176686","4.1545492314","40.259964341","","","21.939548707",12111,105.919383323329,"0.1908182644","0.1289736603","0.1084138387","0.0058624391","0.0370737346","0.4141689373"
"2515","Unicoi County","0.3125","0.925","0.0433366379","52260","0.2426584235","13.560854334","43.122843858","","","17.897959934",17674,94.988942030551,"0.1762475953","0.2415978273","0.005714609","0.0065067331","0.0632001811","0.5003394817"
"2516","Union County","0.2608695652","0.925","0.0378006873","51169","0.1616921269","3.4930139721","71.429757969","","","18.525431501",20452,91.4737662526869,"0.2108351261","0.1909837669","0.0053295521","0.0057696069","0.0234695873","0.501760219"
"2517","Van Buren County","0.1428571429","","0.0422740525","50260","0.0937759336","0","","","","34.006139561",6429,23.5136798459159,"0.2078083683","0.2438948515","0.0093327112","0.0052885363","0.0247316846","0.4968113237"
"2518","Warren County","0.2325581395","0.91","0.0415193269","52520","0.29238916","9.6332153264","24.918612596","0.1015278462","5.5771476376","19.730994576",42026,97.1309825129063,"0.2293342217","0.1812211488","0.0335506591","0.0052824442","0.0972493218","0.4990244135"
"2519","Washington County","0.2461538462","0.9177024793","0.0323095983","64270","0.2332498182","12.66426294","32.996766317","0.0484974346","4.5347310628","20.535794978",136172,417.004252350023,"0.1823208883","0.1926827835","0.0415357048","0.0045090033","0.0419102312","0.5073509973"
"2520","Wayne County","0.1818181818","0.975","0.0451602959","48321","0.2648370497","7.3130599061","","","","13.559442577",16308,22.2146805889362,"0.1634780476","0.1948736816","0.0689232279","0.0048442482","0.0267966642","0.4386804023"
"2521","Weakley County","0.1428571429","0.93","0.0346541127","49815","0.261753701","13.621503814","20.060582961","","6.4125309405","14.478926409",33063,56.9704827976747,"0.1860690198","0.185464114","0.0805432054","0.0054139068","0.0324229501","0.5071832562"
"2522","White County","0.1875","0.92","0.0349301397","49411","0.223701731","7.5949367089","48.366424028","0.1981132075","6.3245773074","20.443661958",28064,74.5039096338873,"0.2135119726","0.2073474914","0.0178876853","0.0051311288","0.0319270239","0.5051667617"
"2523","Williamson County","0.2470588235","0.96","0.0240017377","133486","0.1108927184","12.552055839","14.469333802","0.0203683217","1.7810423397","12.190100758",260815,447.470703445271,"0.255200046","0.1495657842","0.0404999712","0.0026762264","0.0530912716","0.5046373867"
"2524","Wilson County","0.1862745098","0.96","0.0263389152","88462","0.1882573572","9.2155584958","45.648341369","0.0566866267","3.7622157621","19.089514078",158555,277.636957047782,"0.2299580587","0.1612058907","0.0759736369","0.0049572703","0.0568257072","0.5052631579"
"2525","Anderson County","0.186440678","0.9739788054","0.0342631898","60800","0.2715736041","9.075031677","20.696554024","","7.4064198848","32.52135733",58064,54.642464783796,"0.1888950124","0.1551908239","0.2105607605","0.0081806283","0.1881200055","0.3902418021"
"2526","Andrews County","0.2777777778","0.93","0.0318350079","68998","0.175706918","7.0498915401","","","","15.692883594",18334,12.2167922258301,"0.3101887204","0.1007417912","0.0136904113","0.0161448675","0.5932147922","0.4886004145"
"2527","Angelina County","0.2564102564","0.9314555849","0.0457722661","56825","0.3238636364","10.519501537","17.306560725","0.1659024594","6.8744271311","16.025272756",87101,109.167593842912,"0.2523047956","0.1686547801","0.148919071","0.0077955477","0.2351867372","0.5091101135"
"2528","Aransas County","0.08","0.875","0.0525069938","60523","0.1670250896","3.6719706242","18.09727984","","","36.496267791",24944,98.9571549867794,"0.1817270686","0.2781029506","0.0144724182","0.013911161","0.297185696","0.5027661963"
"2529","Archer County","0.1578947368","0.9293478261","0.0336406678","72062","0.1788990826","9.215528165","","","","22.793730384",8835,9.78092106830267,"0.2225240521","0.2119977363","0.010639502","0.0173174873","0.0939445388","0.4993774759"
